tmdb_id,credit_id,person_id,department,job
32526,52fe44d59251416c9101e6b3,13861,Directing,Director
32526,52fe44d59251416c9101e6b9,59330,Writing,Writer
15271,52fe46499251416c75073891,11275,Writing,Screenplay
15271,52fe46499251416c7507388b,11275,Directing,Director
15271,52fe46499251416c75073897,78058,Writing,Novel
55931,52fe48e6c3a36847f817f767,183,Directing,Director
55931,52fe48e6c3a36847f817f7a1,183,Writing,Writer
55931,52fe48e6c3a36847f817f7e3,1091,Production,Executive Producer
55931,52fe48e6c3a36847f817f7e9,4949,Sound,Original Music Composer
55931,52fe48e6c3a36847f817f78f,9339,Writing,Screenplay
55931,52fe48e6c3a36847f817f7d7,9339,Production,Producer
55931,52fe48e6c3a36847f817f795,9340,Writing,Screenplay
55931,52fe48e6c3a36847f817f7dd,9340,Production,Producer
55931,52fe48e6c3a36847f817f7fb,21700,Editing,Editor
55931,52fe48e6c3a36847f817f74f,28249,Directing,Director
12703,52fe45179251416c7504b5f5,22461,Writing,Screenplay
12703,52fe45179251416c7504b5ef,22461,Directing,Director
12703,52fe45179251416c7504b607,22461,Camera,Director of Photography
12703,52fe45179251416c7504b601,22461,Editing,Editor
12703,52fe45179251416c7504b5fb,22461,Production,Producer
12703,52fe45179251416c7504b60d,73956,Sound,Original Music Composer
12703,52fe45179251416c7504b619,73957,Sound,Original Music Composer
12703,52fe45179251416c7504b61f,73958,Sound,Original Music Composer
12703,52fe45179251416c7504b625,73959,Sound,Original Music Composer
9282,52fe44e1c3a36847f80af88d,448,Production,Executive Producer
9282,52fe44e1c3a36847f80af887,816,Production,Producer
9282,54c430cdc3a3687929006cc6,5914,Production,Casting
9282,52fe44e1c3a36847f80af893,6377,Sound,Original Music Composer
9282,54c42e52c3a3681421012949,6890,Production,Executive Producer
9282,54c42e6dc3a368792c005f3d,6892,Production,Executive Producer
9282,54c4307c9251412446006568,6893,Production,Executive Producer
9282,52fe44e1c3a36847f80af881,9543,Production,Producer
9282,52fe44e1c3a36847f80af89f,11455,Editing,Editor
9282,54c430a8c3a3681421012960,33624,Production,Executive Producer
12540,52fe44f79251416c750471ad,2214,Sound,Original Music Composer
12540,52fe44f79251416c7504718f,15219,Production,Producer
12540,52fe44f79251416c750471b3,21588,Camera,Director of Photography
12540,52fe44f79251416c75047195,41587,Production,Executive Producer
12540,52fe44f79251416c750471a7,41589,Production,Executive Producer
12540,52fe44f79251416c750471a1,52451,Production,Producer
12540,52fe44f79251416c750471b9,56972,Editing,Editor
12540,52fe44f79251416c7504719b,58846,Production,Producer
12540,52fe44f79251416c75047177,66039,Directing,Director
12540,52fe44f79251416c7504717d,70115,Writing,Screenplay
60672,5358ee6dc3a368560100a056,59,Production,Producer
60672,52fe4630c3a368484e0839e9,59,Writing,Writer
60672,52fe4630c3a368484e0839bb,16919,Directing,Director
60672,5358ee65c3a36855f900a23a,16928,Production,Producer
60672,5358ee97c3a3685611009e46,16931,Editing,Editor
60672,5358ee9fc3a3685611009e48,16932,Production,Casting
60672,5358eea8c3a3685609009f2e,16933,Art,Production Design
60672,5358eeb9c3a36855f900a246,23982,Costume & Make-Up,Costume Design
60672,5358ee5bc3a36855f200a15f,35071,Writing,Characters
60672,55263c8ac3a3687df8003744,35078,Production,Associate Producer
11197,595d7b209251415a4004a167,5996,Art,Production Design
11197,52fe440d9251416c750275bb,7758,Editing,Editor
11197,52fe440d9251416c750275a9,18826,Production,Executive Producer
11197,52fe440d9251416c75027597,29605,Writing,Screenplay
11197,52fe440d9251416c75027585,29605,Directing,Director
11197,52fe440d9251416c750275a3,61272,Production,Producer
11197,52fe440d9251416c7502758b,68568,Writing,Novel
11197,52fe440d9251416c75027591,68569,Writing,Screenplay
11197,52fe440d9251416c7502759d,68570,Production,Producer
11197,52fe440d9251416c750275af,68571,Sound,Original Music Composer
3177,52fe438dc3a36847f805ce4f,31072,Writing,Characters
3177,52fe438dc3a36847f805ce43,31073,Writing,Screenplay
3177,52fe438dc3a36847f805ce21,31073,Directing,Director
3177,52fe438dc3a36847f805ce27,31073,Production,Producer
3177,52fe438dc3a36847f805ce2d,31074,Directing,Director
3177,52fe438dc3a36847f805ce49,659201,Writing,Screenplay
11774,52fe44829251416c750375df,153,Sound,Original Music Composer
11774,52fe44839251416c750375e5,2952,Production,Casting
11774,52fe44839251416c750375eb,1226,Art,Production Design
11774,52fe44829251416c75037561,493,Editing,Editor
11774,588509a0c3a3684ec601fdad,553,Art,Supervising Art Director
11774,52fe44839251416c750375f7,557,Costume & Make-Up,Costume Design
11774,588523e4925141045d0239f2,1809,Editing,Additional Editing
11774,52fe44829251416c75037543,2212,Production,Producer
11774,58851671c3a368064a01f2b3,2511,Crew,Projection
11774,52fe44829251416c7503754f,2997,Production,Executive Producer
16765,52fe46e99251416c750879c5,101432,Directing,Director
16765,582732bec3a3683608019161,101432,Writing,Writer
2841,52fe4370c3a36847f80542a3,2419,Writing,Screenplay
2841,52fe4370c3a36847f805429d,2419,Directing,Director
2841,52fe4370c3a36847f805430b,2420,Writing,Screenplay
2841,52fe4370c3a36847f80542af,2423,Camera,Director of Photography
2841,52fe4370c3a36847f80542b5,2425,Editing,Editor
2841,52fe4370c3a36847f80542a9,5628,Sound,Original Music Composer
2841,52fe4370c3a36847f80542bb,13839,Art,Production Design
2841,52fe4370c3a36847f80542c1,19773,Art,Set Decoration
11606,52fe44669251416c75033587,1357,Camera,Director of Photography
11606,52fe44669251416c7503356f,31039,Production,Producer
11606,52fe44669251416c75033545,45769,Production,Producer
11606,52fe44669251416c75033575,45770,Production,Executive Producer
11606,52fe44669251416c7503355d,64170,Production,Executive Producer
11606,52fe44669251416c75033593,69991,Writing,Screenplay
11606,52fe44659251416c75033533,69991,Directing,Director
11606,52fe44669251416c75033539,69993,Writing,Screenplay
11606,52fe44669251416c7503353f,69994,Production,Executive Producer
11606,52fe44669251416c7503354b,69995,Production,Executive Producer
363,52fe423cc3a36847f800e4af,4219,Production,Producer
363,52fe423bc3a36847f800e46f,5125,Directing,Director
363,52fe423cc3a36847f800e4a3,5125,Production,Producer
363,52fe423cc3a36847f800e475,5125,Writing,Author
363,52fe423cc3a36847f800e47b,5126,Production,Producer
363,52fe423cc3a36847f800e481,5127,Production,Producer
363,52fe423cc3a36847f800e48b,5135,Camera,Director of Photography
363,52fe423cc3a36847f800e491,5136,Editing,Editor
363,52fe423cc3a36847f800e497,5137,Production,Casting
363,52fe423cc3a36847f800e49d,5138,Art,Production Design
12140,52fe44bd9251416c7503f409,1417,Production,Producer
12140,52fe44bd9251416c7503f3f7,12180,Writing,Screenplay
12140,52fe44bd9251416c7503f3f1,12180,Directing,Director
12140,52fe44bd9251416c7503f403,12183,Production,Producer
12140,553451a6c3a36848ca0053ec,40336,Visual Effects,Animation
12140,52fe44bd9251416c7503f3fd,57304,Sound,Music
12140,52fe44bd9251416c7503f40f,71429,Camera,Director of Photography
12140,52fe44bd9251416c7503f415,71430,Editing,Editor
12140,52fe44bd9251416c7503f41b,71431,Editing,Editor
12140,52fe44bd9251416c7503f421,71432,Editing,Editor
15370,52fe46519251416c750748f7,608,Production,Executive Producer
15370,52fe46519251416c750748df,627,Production,Executive Producer
15370,52fe46519251416c750748eb,631,Production,Producer
15370,52fe46519251416c75074915,631,Production,Casting
15370,52fe46519251416c750748fd,1417,Production,Producer
15370,52fe46519251416c750748e5,67077,Production,Executive Producer
15370,52fe46519251416c750748c7,78173,Directing,Director
15370,52fe46519251416c750748cd,78358,Writing,Author
15370,52fe46519251416c750748d3,78373,Writing,Screenplay
15370,52fe46519251416c750748d9,78374,Production,Executive Producer
12496,52fe44ee9251416c75045d8b,72496,Writing,Screenplay
12496,52fe44ee9251416c75045dc1,72496,Directing,Director
12496,52fe44ed9251416c75045d37,72499,Writing,Novel
12496,52fe44ed9251416c75045d3d,72500,Writing,Screenplay
12496,52fe44ed9251416c75045d43,72501,Production,Producer
12496,52fe44ed9251416c75045d49,72502,Production,Executive Producer
12496,52fe44ed9251416c75045d4f,72503,Production,Executive Producer
12496,52fe44ed9251416c75045d55,72504,Production,Executive Producer
12496,52fe44ed9251416c75045d5b,72505,Production,Producer
12496,52fe44ed9251416c75045d61,72506,Production,Executive Producer
36763,52fe46099251416c91046dbf,3027,Writing,Novel
36763,52fe46099251416c91046db9,30149,Directing,Director
36763,52fe46099251416c91046dc5,56973,Writing,Teleplay
21200,52fe440fc3a368484e00d2cd,37626,Directing,Director
21200,52fe440fc3a368484e00d2d3,37761,Writing,Screenplay
11838,52fe448f9251416c7503929f,20310,Directing,Director
11838,52fe448f9251416c750392a5,20310,Writing,Author
11838,52fe44909251416c750392ab,20316,Production,Producer
11838,52fe44909251416c750392b1,20325,Sound,Original Music Composer
11838,52fe44909251416c750392bd,58445,Editing,Editor
11838,52fe44909251416c750392b7,70669,Camera,Director of Photography
670,52fe4267c3a36847f801bd53,10099,Writing,Screenplay
670,52fe4267c3a36847f801bd35,10099,Directing,Director
670,52fe4267c3a36847f801bd3b,10101,Visual Effects,Creature Design
670,52fe4267c3a36847f801bd41,10102,Writing,Screenplay
670,52fe4267c3a36847f801bd47,10103,Writing,Screenplay
670,52fe4267c3a36847f801bd4d,10104,Writing,Screenplay
670,52fe4267c3a36847f801bd59,10105,Production,Producer
670,52fe4267c3a36847f801bd5f,10106,Production,Executive Producer
670,52fe4267c3a36847f801bd9b,10107,Camera,Director of Photography
670,52fe4267c3a36847f801bd65,10108,Editing,Editor
12583,52fe45009251416c75048463,43,Production,Executive Producer
12583,52fe45009251416c75048451,45,Writing,Screenplay
12583,52fe45009251416c75048457,51032,Production,Executive Producer
12583,52fe45009251416c7504847b,58056,Sound,Original Music Composer
12583,52fe45009251416c75048469,59935,Production,Producer
12583,52fe45009251416c7504846f,59938,Production,Executive Producer
12583,52fe45009251416c75048445,72952,Directing,Director
12583,52fe45009251416c7504848d,72952,Production,Producer
12583,52fe45009251416c7504844b,72953,Writing,Screenplay
12583,52fe45009251416c7504845d,72954,Production,Producer
9694,52fe451dc3a36847f80bd3e9,17282,Directing,Director
9694,52fe451dc3a36847f80bd3e3,35802,Editing,Editor
9694,52fe451dc3a36847f80bd3d7,51447,Writing,Author
9694,52fe451dc3a36847f80bd3cb,58617,Production,Production Manager
9694,52fe451dc3a36847f80bd3d1,58618,Production,Production Manager
9694,56a0b7b39251415e5e00d49a,135383,Camera,Director of Photography
9667,52fe4518c3a36847f80bc3c1,1461,Production,Producer
9667,52fe4518c3a36847f80bc3f7,1884,Production,Producer
9667,52fe4518c3a36847f80bc3d3,2946,Production,Executive Producer
9667,52fe4518c3a36847f80bc3df,3804,Production,Producer
9667,52fe4518c3a36847f80bc3d9,6891,Production,Executive Producer
9667,534a8427c3a3682ded0015d4,7481,Costume & Make-Up,Costume Design
9667,534a83edc3a3682e07001664,7481,Production,Casting
9667,52fe4518c3a36847f80bc409,9573,Camera,Director of Photography
9667,52fe4518c3a36847f80bc3f1,20305,Production,Executive Producer
9667,52fe4518c3a36847f80bc3c7,28632,Production,Executive Producer
13373,52fe45619251416c7505462f,2034,Directing,Director
13373,52fe45619251416c7505464d,26190,Writing,Screenplay
37209,52fe46339251416c9104ca21,83664,Writing,Screenplay
37209,52fe46339251416c9104ca1b,97579,Directing,Director
37209,52fe46339251416c9104ca27,145600,Writing,Writer
10304,52fe43559251416c7500c6a5,4020,Camera,Director of Photography
10304,52fe43559251416c7500c68d,7722,Writing,Screenplay
10304,52fe43559251416c7500c693,7723,Production,Producer
10304,52fe43559251416c7500c687,7727,Directing,Director
10304,588fda4e92514133a5000055,7727,Production,Co-Producer
10304,594ad9abc3a36832ad00303a,8159,Sound,Sound Effects Editor
10304,5374c782c3a3681518002bad,16492,Art,Production Design
10304,5374c72ec3a3681518002b7b,22033,Costume & Make-Up,Costume Design
10304,52fe43559251416c7500c69f,35993,Sound,Original Music Composer
10304,52fe43559251416c7500c6ab,40151,Editing,Editor
9666,52fe4518c3a36847f80bc331,20310,Directing,Director
9666,52fe4518c3a36847f80bc33d,20310,Writing,Author
9666,52fe4518c3a36847f80bc337,20316,Production,Producer
9666,52fe4518c3a36847f80bc343,20325,Sound,Music
9666,52fe4518c3a36847f80bc349,58445,Editing,Editor
11049,52fe43eb9251416c750230bb,14598,Writing,Screenplay
11049,52fe43eb9251416c750230cd,14598,Production,Producer
11049,52fe43eb9251416c750230b5,67925,Directing,Director
11049,52fe43eb9251416c750230c1,67926,Writing,Screenplay
11049,52fe43eb9251416c750230d9,67926,Production,Producer
11049,52fe43eb9251416c750230c7,67927,Writing,Screenplay
11049,52fe43eb9251416c750230d3,67930,Production,Executive Producer
11049,52fe43eb9251416c750230df,67931,Sound,Original Music Composer
11049,52fe43eb9251416c750230e5,67932,Camera,Director of Photography
11049,52fe43eb9251416c750230eb,67933,Camera,Director of Photography
9316,52fe44e6c3a36847f80b0bb5,59,Production,Executive Producer
9316,52fe44e6c3a36847f80b0b8b,57214,Directing,Director
9316,52fe44e6c3a36847f80b0b9d,57214,Production,Producer
9316,52fe44e6c3a36847f80b0bdb,57214,Writing,Story
9316,52fe44e6c3a36847f80b0baf,57215,Production,Producer
9316,52fe44e6c3a36847f80b0bc1,57217,Camera,Director of Photography
9316,52fe44e6c3a36847f80b0be1,57274,Writing,Story
9316,52fe44e6c3a36847f80b0b91,57276,Writing,Screenplay
9316,52fe44e6c3a36847f80b0b97,57277,Production,Producer
9316,52fe44e6c3a36847f80b0ba3,57279,Production,Producer
11647,52fe44709251416c75034b49,21903,Sound,Original Music Composer
11647,52fe44709251416c75034b61,21905,Editing,Editor
11647,52fe44709251416c75034b5b,64378,Editing,Editor
11647,52fe44709251416c75034b31,64487,Production,Executive Producer
11647,52fe44709251416c75034b19,65994,Directing,Director
11647,52fe44709251416c75034b4f,65994,Camera,Director of Photography
11647,52fe44709251416c75034b37,65994,Production,Producer
11647,52fe44709251416c75034b25,66718,Writing,Screenplay
11647,52fe44709251416c75034b1f,66718,Directing,Director
11647,52fe44709251416c75034b2b,66719,Writing,Screenplay
1913,52fe4321c3a36847f803c899,403,Camera,Director of Photography
1913,52fe4321c3a36847f803c8dd,3631,Costume & Make-Up,Costume Design
1913,52fe4321c3a36847f803c89f,4378,Production,Casting
1913,52fe4321c3a36847f803c8a5,4710,Art,Production Design
1913,564f5ac29251414b0100457d,4710,Art,Art Direction
1913,52fe4321c3a36847f803c887,16941,Production,Producer
1913,564f5afdc3a3680716004698,19836,Costume & Make-Up,Hairstylist
1913,52fe4321c3a36847f803c875,19840,Writing,Screenplay
1913,52fe4321c3a36847f803c86f,19840,Directing,Director
1913,556a56829251416b0a002968,19840,Editing,Editor
2539,52fe435dc3a36847f804eb55,3388,Directing,Director
2539,55624061c3a3683d13008170,3388,Production,Producer
2539,52fe435dc3a36847f804eb5b,3388,Writing,Author
2539,557325ed92514111610028db,947,Sound,Original Music Composer
2539,5562410192514171ab002adc,6410,Production,Co-Producer
2539,55624160c3a36868e500a06b,5914,Production,Casting
2539,52fe435dc3a36847f804eb67,2702,Camera,Director of Photography
2539,52fe435dc3a36847f804eb6d,3175,Editing,Editor
2539,5562410f92514150120014b1,3175,Production,Co-Producer
2539,58acb9e39251411f93000047,5167,Art,Production Design
5528,52fe440cc3a36847f807f4e9,2160,Camera,Director of Photography
5528,52fe440cc3a36847f807f4cb,10032,Production,Producer
5528,57bb27cb9251415f64000b6a,14229,Writing,Story
5528,52fe440cc3a36847f807f4d1,20029,Production,Producer
5528,57bb2855c3a3686ef4000c34,20030,Production,Producer
5528,57bb2846c3a3686f5d000c80,21171,Production,Associate Producer
5528,52fe440cc3a36847f807f4ef,22319,Editing,Editor
5528,52fe440cc3a36847f807f4b9,26406,Writing,Screenplay
5528,52fe440cc3a36847f807f4d7,35073,Sound,Music
5528,57bb28a0c3a36815bb00833b,35209,Crew,Cinematography
10105,52fe43279251416c75005935,63479,Production,Producer
10105,52fe43279251416c7500593b,63478,Writing,Author
10105,52fe43279251416c75005941,63477,Directing,Director
10105,52fe43279251416c750059df,63477,Camera,Director of Photography
10105,52fe43279251416c750059e5,63477,Production,Producer
10105,52fe43279251416c75005947,63484,Production,Producer
10105,52fe43279251416c7500594d,63481,Production,Producer
10105,52fe43279251416c75005953,63482,Production,Executive Producer
10105,52fe43279251416c75005959,63480,Production,Executive Producer
10105,52fe43279251416c7500595f,63485,Sound,Original Music Composer
179,52fe4223c3a36847f8006e9f,1046,Production,Casting
179,52fe4223c3a36847f8006eab,1213,Sound,Original Music Composer
179,59183a22c3a36840aa03dc49,2043,Writing,Storyboard
179,52fe4223c3a36847f8006e69,2226,Directing,Director
179,52fe4223c3a36847f8006ee9,2226,Production,Executive Producer
179,52fe4223c3a36847f8006e7b,2236,Production,Producer
179,52fe4223c3a36847f8006e81,2238,Production,Producer
179,52fe4223c3a36847f8006e87,2239,Production,Executive Producer
179,52fe4223c3a36847f8006e8d,2240,Camera,Director of Photography
179,52fe4223c3a36847f8006e93,2241,Editing,Editor
83,52fe4215c3a36847f8002991,640,Directing,Director
83,52fe4215c3a36847f80029ab,640,Camera,Director of Photography
83,52fe4215c3a36847f80029b7,640,Editing,Editor
83,52fe4215c3a36847f80029a5,640,Writing,Author
83,52fe4215c3a36847f80029b1,642,Camera,Director of Photography
83,52fe4215c3a36847f8002997,642,Production,Producer
83,55567ee8c3a3687772003be0,5912,Sound,Original Music Composer
83,56a3537d9251417207002945,13177,Sound,Sound Re-Recording Mixer
83,56a35390c3a36838960027f5,13179,Sound,Sound Re-Recording Mixer
83,5752ec22c3a3685210003179,19659,Crew,Additional Music
4836,52fe43ddc3a36847f8074f3b,474,Production,Casting
4836,52fe43ddc3a36847f8074f23,948,Sound,Music
4836,52fe43ddc3a36847f8074f17,957,Directing,Director
4836,534e5bca0e0a2679eb0016b2,957,Production,Producer
4836,52fe43ddc3a36847f8074f2f,1114,Editing,Editor
4836,52fe43ddc3a36847f8074f53,9003,Art,Production Design
4836,52fe43ddc3a36847f8074f29,22161,Camera,Director of Photography
4836,52fe43ddc3a36847f8074f35,19993,Production,Casting
4836,52fe43ddc3a36847f8074f1d,23451,Sound,Music
4836,52fe43ddc3a36847f8074f11,39667,Writing,Screenplay
11190,52fe440c9251416c7502724d,66861,Production,Executive Producer
11190,52fe440c9251416c7502723b,68519,Directing,Director
11190,538cc14ec3a3687146003281,68520,Writing,Writer
11190,52fe440c9251416c75027253,68522,Production,Executive Producer
11190,52fe440c9251416c75027259,68523,Production,Producer
11190,52fe440c9251416c7502725f,68524,Sound,Original Music Composer
11190,52fe440c9251416c75027265,68525,Camera,Director of Photography
11190,52fe440c9251416c7502726b,68526,Editing,Editor
11190,538cc15fc3a3687143003018,125884,Writing,Writer
11190,52fe440c9251416c75027271,936817,Art,Production Design
11866,5513ec8d9251412cec000fdc,1305,Sound,Music Editor
11866,52fe44969251416c7503a051,2043,Production,Producer
11866,52fe44969251416c7503a03f,2199,Writing,Screenplay
11866,532d6e13c3a3685fcb001a11,3965,Production,Casting
11866,55730ea592514115ee001ae6,7229,Sound,Original Music Composer
11866,570b6b549251417da7003233,7236,Art,Supervising Art Director
11866,5513e6079251412cec000f25,7239,Sound,Sound Effects Editor
11866,5513e2f6c3a368351e00052e,11306,Costume & Make-Up,Makeup Artist
11866,52fe44969251416c7503a057,6040,Production,Producer
11866,5513ec4bc3a3683f3900b7a9,6043,Editing,First Assistant Editor
12281,52fe44d99251416c750430b9,15508,Production,Executive Producer
12281,52fe44d99251416c750430a7,20743,Production,Executive Producer
12281,5353cbadc3a3681d9800408d,29941,Production,Casting
12281,52fe44d99251416c750430ad,33341,Production,Producer
12281,52fe44d99251416c750430c5,53181,Camera,Director of Photography
12281,52fe44d99251416c7504309b,56362,Production,Executive Producer
12281,52fe44d99251416c750430bf,60891,Sound,Original Music Composer
12281,52fe44d99251416c750430e1,72034,Writing,Screenplay
12281,52fe44d99251416c75043095,72034,Directing,Director
12281,52fe44d99251416c750430a1,72036,Production,Producer
10320,557a0ba4c3a368034f000473,298,Production,Co-Executive Producer
10320,52fe43589251416c7500cddb,2212,Production,Producer
10320,5368f582c3a36812410064ab,3965,Production,Casting
10320,557a0baec3a368034b00040b,5625,Production,Co-Executive Producer
10320,5921e198c3a36878fe056ebd,6922,Art,Art Direction
10320,52fe43589251416c7500cdcf,15244,Writing,Screenplay
10320,52fe43589251416c7500cdd5,8701,Production,Producer
10320,5921e175c3a368723d060075,9967,Art,Production Design
10320,59220353925141482f05e281,9621,Crew,Special Effects Coordinator
10320,557a0bd89251417f7a000410,8880,Production,Executive Producer
11420,52fe443c9251416c7502d919,69359,Directing,Director
11420,52fe443c9251416c7502d93d,69359,Camera,Director of Photography
11420,52fe443c9251416c7502d92b,69359,Production,Producer
11420,5961eb9192514179040386a1,69359,Production,Executive Producer
11420,5961eb6fc3a3680dec0a9dbf,69359,Crew,Creator
11420,52fe443c9251416c7502d955,69360,Editing,Editor
11420,5961eb4b9251410a590d0835,69360,Directing,Co-Director
11420,5961eb5ac3a368253c0bbfb5,69361,Writing,Writer
11420,5961eb76c3a36825e80c32da,69361,Crew,Creator
11420,573b3fdc925141042200003f,69361,Production,Associate Producer
3396,52fe4391c3a36847f805e20b,31652,Directing,Director
3396,52fe4391c3a36847f805e211,31653,Directing,Director
3396,52fe4391c3a36847f805e217,31653,Production,Producer
3396,52fe4391c3a36847f805e21d,31654,Directing,Director
3396,52fe4391c3a36847f805e223,31654,Production,Producer
1404,52fe42f3c3a36847f802f2b5,1528,Sound,Original Music Composer
1404,52fe42f3c3a36847f802f2a3,15488,Directing,Director
1404,52fe42f3c3a36847f802f2a9,15490,Writing,Screenplay
1404,52fe42f3c3a36847f802f2af,15491,Production,Producer
1404,52fe42f3c3a36847f802f2bb,15493,Camera,Director of Photography
1404,52fe42f3c3a36847f802f2c1,15495,Editing,Editor
1404,52fe42f3c3a36847f802f2cd,16626,Art,Production Design
1404,52fe42f3c3a36847f802f2c7,16899,Production,Casting
464,52fe4246c3a36847f8011a6d,5987,Production,Producer
464,52fe4246c3a36847f8011a3f,6284,Writing,Screenplay
464,52fe4246c3a36847f80119f9,6284,Directing,Director
464,52fe4246c3a36847f8011a33,6320,Writing,Screenplay
464,52fe4246c3a36847f8011a39,6322,Writing,Screenplay
464,52fe4246c3a36847f8011a45,6323,Writing,Screenplay
464,52fe4246c3a36847f8011a4b,6325,Writing,Screenplay
464,52fe4246c3a36847f8011a55,6330,Production,Producer
464,52fe4246c3a36847f8011a5b,6331,Production,Producer
464,52fe4246c3a36847f8011a61,6332,Production,Producer
10296,52fe43549251416c7500c3c5,41530,Writing,Screenplay
10296,52fe43549251416c7500c3bf,41530,Directing,Director
10296,52fe43549251416c7500c3d7,41532,Production,Producer
10296,52fe43549251416c7500c3dd,41533,Sound,Music
10296,52fe43549251416c7500c3e3,41534,Camera,Director of Photography
10296,52fe43549251416c7500c3d1,60322,Production,Producer
10296,570a799fc3a3680b7700466f,201506,Writing,Novel
11658,5314f295c3a3682a22005810,64883,Writing,Screenplay
11658,5314f28ec3a36829c4005d5a,64883,Directing,Director
11658,533975d39251417d9b004934,64886,Sound,Original Music Composer
11658,53415189c3a3681517001a31,64887,Editing,Editor
11658,530c2e0e92514114460006aa,1293675,Writing,Screenplay
11658,530c2e65925141142100071c,1294392,Costume & Make-Up,Costume Design
11658,530c2e06925141142100070e,1296335,Writing,Screenplay
11658,530c2e1c925141142b00068c,1296336,Production,Producer
11658,530c2e2492514114240006c3,1296337,Production,Producer
11658,530c2e339251411421000713,1296338,Crew,Cinematography
20544,59991b0092514125c201fee5,6802,Costume & Make-Up,Costume Design
20544,59991ad69251410ec801fd6a,19155,Sound,Original Music Composer
20544,52fe43edc3a368484e0064b1,15663,Directing,Director
20544,59991b2492514125c201ffa2,16207,Editing,Editor
20544,59991af2c3a368207e01a757,10368,Art,Production Design
20544,59991b08c3a36821c801f07e,23905,Production,Casting
20544,52fe43edc3a368484e0064b7,51844,Writing,Writer
20544,59991ae0c3a3686dce00820f,53290,Camera,Director of Photography
20544,59991b11c3a368226802008e,77250,Production,Casting
20544,59991af99251413ff60099f2,77251,Art,Art Direction
11401,52fe44399251416c7502d187,65915,Editing,Editor
11401,52fe44399251416c7502d193,68616,Editing,Editor
11401,52fe44399251416c7502d163,69237,Directing,Director
11401,52fe44399251416c7502d19f,69237,Production,Producer
11401,52fe44399251416c7502d199,69237,Production,Executive Producer
11401,52fe44399251416c7502d169,69238,Directing,Director
11401,52fe44399251416c7502d1a5,69238,Production,Producer
11401,52fe44399251416c7502d16f,69241,Production,Executive Producer
11401,52fe44399251416c7502d175,69242,Production,Executive Producer
11401,52fe44399251416c7502d17b,69244,Sound,Original Music Composer
31781,52fe449f9251416c91017259,6198,Directing,Director
9483,52fe44fdc3a36847f80b638d,19236,Directing,Director
9483,52fe44fdc3a36847f80b6393,19236,Writing,Author
9483,52fe44fdc3a36847f80b63bd,19238,Editing,Editor
9483,52fe44fdc3a36847f80b63b7,41300,Camera,Director of Photography
9483,52fe44fdc3a36847f80b6399,57658,Production,Producer
9483,52fe44fdc3a36847f80b639f,57659,Production,Producer
9483,52fe44fdc3a36847f80b63a5,57660,Production,Producer
9483,52fe44fdc3a36847f80b63ab,57661,Sound,Music
9483,52fe44fdc3a36847f80b63b1,57662,Sound,Music
1392,52fe42f2c3a36847f802efed,53384,Directing,Director
1392,52fe42f2c3a36847f802eff3,53385,Directing,Director
1843,52fe4319c3a36847f803a455,19416,Writing,Screenplay
1843,52fe4319c3a36847f803a447,19416,Directing,Director
1843,52fe4319c3a36847f803a45b,19416,Production,Producer
1843,52fe4319c3a36847f803a461,19418,Camera,Director of Photography
1843,52fe4319c3a36847f803a467,19419,Camera,Director of Photography
1843,52fe431ac3a36847f803a46d,19420,Sound,Sound mixer
291,52fe4233c3a36847f800b9ff,4319,Writing,Screenplay
291,52fe4233c3a36847f800b9f9,4319,Directing,Director
291,52fe4233c3a36847f800ba4f,4319,Production,Producer
291,52fe4233c3a36847f800ba05,4320,Writing,Screenplay
291,52fe4233c3a36847f800ba43,4336,Production,Producer
291,52fe4233c3a36847f800ba49,4337,Production,Producer
291,52fe4233c3a36847f800ba55,4338,Camera,Director of Photography
291,52fe4233c3a36847f800ba5b,4339,Editing,Editor
8357,52fe44a2c3a36847f80a148d,47927,Sound,Original Music Composer
8357,52fe44a2c3a36847f80a146d,55420,Directing,Director
8357,52fe44a2c3a36847f80a1473,55421,Directing,Director
8357,52fe44a2c3a36847f80a1493,55427,Camera,Director of Photography
8357,52fe44a2c3a36847f80a1499,55429,Camera,Director of Photography
3509,52fe4397c3a36847f80600ab,2215,Production,Casting
3509,52fe4397c3a36847f8060015,564,Writing,Screenplay
3509,52fe4397c3a36847f806000f,564,Directing,Director
3509,52fe4397c3a36847f8060045,580,Editing,Editor
3509,52fe4397c3a36847f806002d,566,Production,Producer
3509,52fe4397c3a36847f806001b,584,Writing,Novel
3509,52fe4397c3a36847f806009f,3727,Production,Executive Producer
3509,52fe4397c3a36847f806008d,1461,Production,Executive Producer
3509,52fe4397c3a36847f80600a5,1884,Production,Executive Producer
3509,52fe4397c3a36847f8060099,2946,Production,Executive Producer
13372,52fe45609251416c750545f3,51521,Directing,Director
13372,52fe45609251416c750545ed,51521,Production,Producer
23319,52fe4465c3a368484e0209ab,16377,Writing,Writer
23319,52fe4465c3a368484e0209a1,80172,Directing,Director
70,52fe4213c3a36847f800200b,190,Directing,Director
70,52fe4213c3a36847f8002011,190,Production,Producer
70,52fe4213c3a36847f8002045,190,Sound,Original Music Composer
70,58b20d8ac3a3680701014157,195,Sound,Orchestrator
70,52fe4213c3a36847f8002063,369,Art,Production Design
70,52fe4213c3a36847f8002057,384,Editing,Editor
70,52fe4213c3a36847f800205d,423,Production,Casting
70,52fe4213c3a36847f8002069,370,Art,Art Direction
