ml_movie_id,imdb_id,tmdb_id
3497,tt0085919,1793
3498,tt0077928,11327
3499,tt0100157,1700
3500,tt0104928,54087
3501,tt0089643,34322
3502,tt0107630,41659
3503,tt0069293,593
3504,tt0074958,10774
3505,tt0093640,10083
3507,tt0063374,11356
3508,tt0075029,10747
3509,tt0165643,38809
3510,tt0186151,10559
3511,tt0217756,20697
3512,tt0122459,2621
3513,tt0160797,10479
3516,tt0051406,2006
3518,tt0119062,46625
3519,tt0077572,17339
3521,tt0097940,11305
3522,tt0067698,48211
3524,tt0082031,13665
3525,tt0086927,12309
3526,tt0098067,1552
3527,tt0093773,106
3528,tt0102713,10333
3529,tt0082934,11027
3534,tt0191754,10468
3535,tt0144084,1359
3536,tt0171433,4967
3537,tt0149367,31776
3538,tt0166175,10557
3539,tt0236216,27745
3543,tt0083833,13776
3544,tt0102898,26291
3545,tt0068327,10784
3546,tt0056687,10242
3547,tt0093776,27857
3548,tt0051383,16347
3549,tt0048140,4825
3550,tt0085701,11654
3551,tt0074860,10518
3552,tt0080487,11977
3553,tt0176783,18041
3554,tt0199725,14736
3555,tt0141926,3536
3556,tt0159097,1443
3557,tt0104549,10424
3559,tt0044837,28971
3560,tt0077132,49096
3563,tt0132910,9456
3564,tt0158622,889
3565,tt0198021,10564
3566,tt0189584,15723
3569,tt0154421,452
3571,tt0220100,36234
3572,tt0106521,39283
3576,tt0093185,12476
3577,tt0096324,5241
3578,tt0172495,98
3579,tt0167203,21311
3581,tt0188674,11129
3584,tt0085276,1058
3587,tt0080923,16395
3588,tt0068805,50627
3590,tt0071772,38925
3591,tt0085970,13105
3593,tt0185183,5491
3594,tt0210616,10560
3596,tt0156323,19419
3598,tt0171359,10688
3599,tt0037514,17889
3600,tt0054692,18228
3602,tt0053848,18642
3604,tt0056048,39391
3605,tt0051818,18644
3606,tt0041716,31516
3608,tt0089791,5683
3611,tt0036326,14906
3612,tt0075232,16176
3613,tt0096259,52770
3614,tt0104438,12518
3615,tt0130623,10567
3616,tt0217630,10642
3617,tt0215129,9285
3618,tt0196216,10569
3619,tt0080881,21879
3621,tt0082933,21484
3622,tt0066495,24918
3623,tt0120755,955
3624,tt0184894,8584
3626,tt0154443,11332
3627,tt0055830,16093
3629,tt0015864,962
3632,tt0039631,30588
3633,tt0064757,668
3634,tt0058576,23518
3635,tt0076752,691
3637,tt0089960,44018
3638,tt0079574,698
3639,tt0071807,682
3640,tt0050598,28973
3643,tt0036824,22994
3646,tt0208003,9600
3649,tt0080365,2768
3653,tt0060371,21
3654,tt0054953,10911
3655,tt0070130,10102
3656,tt0039589,30308
3657,tt0043899,38688
3658,tt0062168,26912
3659,tt0050873,26278
3660,tt0098143,26953
3661,tt0100438,26954
3662,tt0102728,26956
3663,tt0107899,26957
3664,tt0110916,26958
3665,tt0132451,26959
3668,tt0063518,6003
3669,tt0105466,23939
3671,tt0071230,11072
3672,tt0071206,23069
3673,tt0092638,21299
3675,tt0047673,13368
3676,tt0074486,985
3677,tt0103767,14002
3678,tt0048347,541
3679,tt0082252,21137
3680,tt0094980,36724
3681,tt0059578,938
3682,tt0070355,10648
3683,tt0086979,11368
3684,tt0097322,10875
3685,tt0089841,2075
3686,tt0099582,1551
3687,tt0095525,22500
3688,tt0084522,10246
3689,tt0086129,19698
3690,tt0089826,23919
3691,tt0086143,18835
3692,tt0090849,26554
3693,tt0090190,15239
3694,tt0098503,28165
3695,tt0098502,28169
3696,tt0091630,15762
3697,tt0100403,169
3698,tt0093894,865
3699,tt0088172,9663
3700,tt0087004,26889
3701,tt0094631,10128
3702,tt0079501,9659
3703,tt0082694,8810
3704,tt0089530,9355
3705,tt0099141,1727
3706,tt0092563,635
3707,tt0091635,10068
3708,tt0087262,11495
3709,tt0105428,11428
3710,tt0094612,10117
3712,tt0102951,25562
3713,tt0100046,51763
3715,tt0092710,38921
3716,tt0093011,35463
3717,tt0187078,9679
3718,tt0179074,24587
3719,tt0182295,51333
3720,tt0145503,17771
3723,tt0099726,10264
3724,tt0077362,31657
3725,tt0082009,29204
3726,tt0074156,17814
3727,tt0093605,11879
3728,tt0102592,21128
3729,tt0067741,482
3730,tt0071360,592
3731,tt0082220,31593
3732,tt0077588,12611
3733,tt0070509,14328
3734,tt0082945,32047
3735,tt0070666,9040
3736,tt0043338,25364
3737,tt0056195,43002
3738,tt0072226,5121
3739,tt0023622,195
3740,tt0090728,6978
3741,tt0069762,3133
3742,tt0015648,643
3743,tt0204175,10571
3744,tt0162650,479
3745,tt0120913,7450
3746,tt0188030,31023
3747,tt0186253,25636
3751,tt0120630,7443
3752,tt0183505,2123
3753,tt0187393,2024
3754,tt0131704,17711
3755,tt0177971,2133
3757,tt0068230,25993
3758,tt0097100,28774
3759,tt0039404,46929
3760,tt0076257,11598
3761,tt0106469,9702
3763,tt0089118,9873
3764,tt0101846,16820
3765,tt0099797,14864
3766,tt0087727,15379
3768,tt0094792,27352
3769,tt0072288,8348
3770,tt0087175,24099
3771,tt0071569,17897
3773,tt0099800,16094
3774,tt0102065,16096
3775,tt0038718,20343
3777,tt0093608,11822
3780,tt0042897,37744
3783,tt0159382,12706
3784,tt0219854,4244
3785,tt0175142,4247
3786,tt0179116,20770
3787,tt0215369,1050
3788,tt0060176,1052
3789,tt0059575,20540
3791,tt0087277,1788
3792,tt0038499,32275
3793,tt0120903,36657
3794,tt0200530,44490
3798,tt0161081,2655
3799,tt0210234,12599
3800,tt0205735,33828
3801,tt0052561,93
3802,tt0104299,9278
3805,tt0082622,22167
3806,tt0064615,18118
3807,tt0076716,11940
3809,tt0103241,10276
3810,tt0105813,19380
3811,tt0080310,13783
3812,tt0068555,11624
3813,tt0077742,15867
3814,tt0073312,11686
3816,tt0089276,29263
3819,tt0092048,11830
3821,tt0144528,12107
3822,tt0144201,10401
3824,tt0174480,10641
3825,tt0200550,6282
3826,tt0164052,9383
3827,tt0186566,5551
3831,tt0195234,2360
3832,tt0057603,28043
3833,tt0052646,33468
3834,tt0080472,21866
3835,tt0106627,33408
3836,tt0065938,11589
3837,tt0095863,15158
3838,tt0110823,16139
3839,tt0138703,16146
3840,tt0095925,26515
3841,tt0099005,11856
3843,tt0086320,13567
3844,tt0098384,10860
3845,tt0049189,8420
3846,tt0085470,18391
3847,tt0071650,20850
3849,tt0038975,27452
3852,tt0234853,20438
3854,tt0130444,2211
3857,tt0163983,10391
3858,tt0173716,14195
3861,tt0191397,10393
3863,tt0209958,8843
3864,tt0188640,10643
3865,tt0236388,23618
3868,tt0095705,37136
3869,tt0102510,37137
3871,tt0046303,3110
3872,tt0053318,14698
3873,tt0059017,11694
3875,tt0062885,39891
3877,tt0088206,9651
3879,tt0160009,11398
3882,tt0204946,1588
3885,tt0234137,25128
3889,tt0144964,12211
3892,tt0187696,1698
3893,tt0171580,10480
3895,tt0204626,10685
3896,tt0202677,1619
3897,tt0181875,786
3900,tt0197384,46119
3901,tt0134630,18074
3906,tt0164212,10562
3908,tt0192731,12212
3909,tt0206420,14629
3910,tt0168629,16
3911,tt0218839,13785
3914,tt0222850,22597
3915,tt0210075,19348
3916,tt0210945,10637
3917,tt0093177,9003
3918,tt0095294,9064
3919,tt0104409,11569
3920,tt0107209,10434
3921,tt0056860,26484
3923,tt0053219,38126
3925,tt0088184,469
3926,tt0055608,2160
3927,tt0060397,2161
3928,tt0040068,3073
3929,tt0032234,911
3930,tt0046876,10973
3932,tt0024184,10787
3933,tt0052969,43109
3936,tt0036261,15855
3937,tt0088024,9507
3938,tt0084695,27475
3939,tt0093996,27764
3940,tt0100639,27767
3941,tt0091990,40760
3943,tt0215545,24664
3945,tt0259974,20455
3946,tt0208988,10461
3947,tt0067128,1485
3948,tt0212338,1597
3949,tt0180093,641
3950,tt0170691,10687
3952,tt0208874,6521
3953,tt0205271,10763
3955,tt0213790,16888
3956,tt0160484,10383
3957,tt0066832,21142
3959,tt0054387,2134
3960,tt0113269,18801
3961,tt0089200,18498
3962,tt0093091,28605
3963,tt0058708,42797
3964,tt0041094,13465
3965,tt0038988,27033
3966,tt0037638,20367
3967,tt0249462,71
3968,tt0230030,1636
3969,tt0223897,10647
3970,tt0082307,19204
3971,tt0081376,13762
3972,tt0111512,12207
3973,tt0229260,11531
3975,tt0219952,10783
3977,tt0160127,4327
3978,tt0146984,4958
3979,tt0185431,9678
3980,tt0203019,11978
3981,tt0199753,8870
3983,tt0203230,14295
3984,tt0066995,681
3985,tt0074452,11372
3986,tt0216216,8452
3987,tt0186894,10862
3988,tt0170016,8871
3989,tt0230591,34045
3990,tt0213203,16340
3991,tt0211181,10481
3992,tt0213847,10867
3993,tt0180073,10876
3994,tt0217869,9741
3996,tt0190332,146
3997,tt0190374,11849
3998,tt0228750,11983
3999,tt0190865,11678
4000,tt0086993,2669
4001,tt0088936,20721
4002,tt0093748,2609
4003,tt0096094,12714
4005,tt0093428,708
4006,tt0092106,1857
4007,tt0094291,10673
4008,tt0096969,2604
4009,tt0096219,10132
4010,tt0088850,11064
4011,tt0208092,107
4012,tt0095927,40820
4014,tt0241303,392
4015,tt0242423,8859
4016,tt0120917,11688
4017,tt0183659,12509
4018,tt0207201,3981
4019,tt0181536,711
4020,tt0219699,2046
4021,tt0247196,5001
4022,tt0162222,8358
4023,tt0218967,5994
4024,tt0200720,25520
4025,tt0212346,1493
4026,tt0223530,25660
4027,tt0190590,134
4029,tt0120202,21991
4030,tt0219653,10577
4031,tt0149624,21355
4033,tt0146309,11973
4034,tt0181865,1900
4035,tt0218378,44853
4036,tt0189998,10873
4037,tt0093223,26719
4039,tt0083564,15739
4040,tt0101757,15413
4041,tt0084434,2623
4042,tt0053580,11209
4043,tt0090670,13715
4045,tt0072735,8043
4046,tt0049233,43258
4047,tt0107007,10655
4052,tt0218817,9989
4053,tt0238948,18828
4054,tt0206275,9816
4055,tt0194218,20637
4056,tt0237572,5955
4060,tt0104765,66599
4061,tt0102388,17474
4062,tt0095690,11191
4063,tt0105165,2613
4066,tt0095348,17006
4067,tt0108451,26333
4068,tt0186589,16723
4069,tt0209475,2018
4073,tt0178642,18856
4077,tt0216800,47943
4079,tt0092546,5709
4080,tt0092605,11215
4081,tt0092608,26477
4082,tt0092618,10937
4084,tt0092644,96
4085,tt0086960,90
4086,tt0092654,11028
4089,tt0092690,19324
4090,tt0092695,19933
4091,tt0092718,12919
4092,tt0092746,15785
4095,tt0092804,12506
4098,tt0092843,39507
4102,tt0092948,17159
4103,tt0092965,10110
4104,tt0092974,18935
4105,tt0083907,764
4106,tt0092997,20287
4108,tt0093029,71881
4109,tt0093036,15658
4111,tt0093073,28368
4115,tt0093186,26156
4116,tt0093200,34101
4117,tt0093209,32054
4121,tt0093260,2614
4122,tt0093277,40962
4123,tt0093278,12704
4124,tt0093300,580
4126,tt0093407,13703
4128,tt0093437,1547
4130,tt0093476,2608
4132,tt0093493,10019
4133,tt0093507,11649
4135,tt0093560,13509
4139,tt0093638,34379
4140,tt0093648,22915
4141,tt0192111,24940
4142,tt0190524,37302
4143,tt0242998,10984
4144,tt0118694,843
4146,tt0120753,318
4148,tt0212985,9740
4149,tt0239948,10878
4151,tt0216787,10697
4153,tt0231775,16300
4155,tt0230838,1921
4158,tt0166276,23685
4159,tt0233142,12138
4161,tt0236493,6073
4162,tt0250720,39180
4166,tt0251031,19513
4167,tt0179626,2749
4168,tt0192071,10050
4169,tt0212380,17203
4174,tt0099073,2302
4177,tt0081163,6028
4178,tt0031742,51802
4179,tt0082912,42148
4181,tt0096223,25447
4183,tt0100842,38545
4184,tt0039190,19490
4186,tt0060424,1888
4187,tt0057251,38805
4188,tt0044685,16618
4189,tt0059245,2428
4190,tt0053793,22013
4191,tt0060086,15598
4194,tt0037800,56137
4195,tt0066740,17965
4197,tt0079781,33250
4198,tt0080421,14460
4200,tt0101764,9594
4201,tt0077504,35976
4203,tt0102005,2453
4205,tt0100140,4587
4210,tt0091474,11454
4211,tt0100486,38718
4212,tt0077413,4192
4213,tt0097179,11607
4214,tt0088000,14052
4215,tt0093857,16889
4216,tt0100049,39934
4218,tt0091860,21309
4219,tt0089208,16263
4220,tt0071771,4985
4221,tt0102517,20704
4222,tt0087015,23730
4223,tt0215750,853
4224,tt0242445,10877
4225,tt0205873,5257
4226,tt0209144,77
4228,tt0125022,10833
4229,tt0239949,20309
4231,tt0244970,12658
4232,tt0227538,10054
4233,tt0246989,10646
4234,tt0236784,2575
4235,tt0245712,55
4237,tt0247380,44379
4238,tt0164334,2043
4239,tt0221027,4133
4241,tt0266860,10991
4246,tt0243155,634
4247,tt0245686,10956
4248,tt0236348,19366
4251,tt0221073,9519
4252,tt0255094,13898
4254,tt0231402,9290
4255,tt0240515,13166
4262,tt0086250,111
4263,tt0055895,32488
4265,tt0132245,10477
4266,tt0245120,12484
4267,tt0203755,2144
4268,tt0141907,24113
4270,tt0209163,1734
4271,tt0243889,38047
4273,tt0240913,4973
4274,tt0056937,8095
4275,tt0085811,849
4276,tt0089504,27223
4277,tt0016039,2981
4278,tt0025913,39266
4279,tt0098524,31863
4280,tt0084917,11307
4282,tt0064940,11163
4290,tt0101902,25221
4291,tt0080319,19494
4292,tt0079638,40842
4293,tt0090098,19357
4296,tt0066011,9062
4297,tt0093713,11174
4298,tt0048021,934
4299,tt0183790,9476
4300,tt0212826,37691
4305,tt0225071,5852
4306,tt0126029,808
4308,tt0203009,824
4310,tt0213149,676
4312,tt0210727,26813
4316,tt0077716,50541
4317,tt0102343,26255
4318,tt0100395,22414
4319,tt0046719,43329
4321,tt0101587,1406
4322,tt0095082,13554
4326,tt0095647,1632
4327,tt0054047,966
4329,tt0053221,301
4332,tt0094082,12623
4333,tt0094142,11896
4334,tt0244316,25538
4337,tt0060934,5923
4338,tt0041996,15497
4339,tt0059885,21876
4340,tt0255798,11090
4342,tt0212815,21056
4343,tt0251075,9397
4344,tt0244244,9705
4345,tt0254099,26475
4349,tt0065528,10364
4350,tt0116344,32458
4351,tt0102685,1089
4352,tt0098300,38043
4353,tt0086508,9967
4354,tt0105699,17494
4355,tt0092272,17465
4356,tt0045810,759
4357,tt0045891,10297
4359,tt0048605,10653
4360,tt0047574,21468
4361,tt0084805,9576
4366,tt0230011,10865
4367,tt0146316,1995
4368,tt0240462,10808
4369,tt0232500,9799
4370,tt0212720,644
4371,tt0255819,16161
4372,tt0250224,10691
4378,tt0203119,11826
4380,tt0203632,9301
4381,tt0243493,11444
4383,tt0228786,60670
4386,tt0239395,10992
4387,tt0271027,2140
4388,tt0257106,4248
4389,tt0245238,17612
4390,tt0249380,3134
4391,tt0224578,34899
4392,tt0099012,8217
4396,tt0082136,11286
4397,tt0087032,11950
4399,tt0058249,36245
4401,tt0057007,15875
4402,tt0059124,26573
4403,tt0053925,23439
4404,tt0016847,10728
4405,tt0015064,5991
4406,tt0056217,11697
4407,tt0091886,6106
4409,tt0105378,19200
4410,tt0091983,11300
4411,tt0059740,16211
4414,tt0057693,32569
4415,tt0082163,20075
4417,tt0082966,28794
4420,tt0046754,34689
4422,tt0069467,10238
4424,tt0065777,4789
4426,tt0048261,18030
4427,tt0063227,18988
4428,tt0055184,11536
4432,tt0051036,976
4433,tt0049966,69605
4437,tt0076786,11906
4438,tt0068767,11713
4440,tt0067824,12481
4441,tt0077594,13333
4442,tt0089461,13938
4443,tt0082869,10540
4444,tt0068935,9462
4446,tt0173840,2114
4447,tt0250494,8835
4448,tt0227445,11371
4450,tt0242193,9517
4452,tt0227005,15745
4454,tt0188913,36107
4462,tt0094593,38965
4464,tt0094606,31052
4465,tt0094608,10868
4466,tt0094602,9395
4467,tt0096764,14506
4469,tt0094669,4281
4470,tt0094675,2
4471,tt0094678,26044
4473,tt0094712,14911
4474,tt0094715,15592
4475,tt0094716,15267
4477,tt0094744,30502
4478,tt0094746,19382
4479,tt0094747,24679
4480,tt0094761,9599
4482,tt0094799,17170
4483,tt0094824,18509
4486,tt0094884,14441
4487,tt0094889,7520
4488,tt0094894,10126
4489,tt0094898,9602
4490,tt0094910,23752
4491,tt0097125,41952
4492,tt0090887,3980
4493,tt0094919,10127
4496,tt0094933,9748
4498,tt0094963,10651
4499,tt0095031,10141
4500,tt0092929,27362
4501,tt0095088,5680
4502,tt0095107,26386
4506,tt0095174,10675
4508,tt0095243,10130
4509,tt0095253,2617
4511,tt0095304,21362
4515,tt0095360,26723
4516,tt0095409,20443
4518,tt0095488,11347
4519,tt0095489,12144
4520,tt0095519,13704
4521,tt0095532,12505
4522,tt0095599,41963
4523,tt0095638,13482
4524,tt0095654,34014
4526,tt0095687,12120
4527,tt0095736,47818
4528,tt0095774,38617
4529,tt0095801,3543
4531,tt0095963,9604
4532,tt0095990,24929
4533,tt0089907,10925
4535,tt0084296,24266
4537,tt0096018,18197
4541,tt0096071,11503
4543,tt0096098,9717
4544,tt0096101,11966
4545,tt0091949,2605
4546,tt0096163,8740
4550,tt0096203,26798
4552,tt0096251,41428
4553,tt0096256,8337
4555,tt0096289,8463
4557,tt0096316,28176
4558,tt0096320,9493
4559,tt0096380,26603
4560,tt0096425,33172
4561,tt0096426,29095
4562,tt0096454,12582
4563,tt0096486,10001
4564,tt0096794,11352
4565,tt0088708,12500
4566,tt0092548,25678
4567,tt0096804,25682
4569,tt0106393,32049
4570,tt0096926,45225
4571,tt0096928,1648
4572,tt0096933,4105
4573,tt0096943,22711
4577,tt0097027,10142
4578,tt0097044,3064
4584,tt0097236,15142
4585,tt0097235,14550
4587,tt0097257,2210
4589,tt0085475,21721
4591,tt0097289,11828
4593,tt0097328,10551
4600,tt0097458,17190
4602,tt0097481,9085
4603,tt0097500,17819
4605,tt0097531,14776
4608,tt0097579,29185
4610,tt0097613,32059
4612,tt0097635,4486
4614,tt0097659,10222
4615,tt0097714,12774
4616,tt0097722,14621
4617,tt0097731,19118
4618,tt0097737,14372
4619,tt0097758,15138
4621,tt0097778,9494
4622,tt0097790,17362
4623,tt0097815,9942
4624,tt0097858,8216
4625,tt0097883,4296
4626,tt0097889,24739
4628,tt0097965,9686
4629,tt0097967,27418
4630,tt0097987,39002
4632,tt0098051,31606
4636,tt0098141,8867
4638,tt0163025,331
4639,tt0265029,11467
4640,tt0222851,327
4641,tt0162346,1548
4642,tt0248845,13403
4643,tt0133152,869
4644,tt0237539,552
4645,tt0123948,36095
4649,tt0243655,2171
4652,tt0098193,19142
4654,tt0098206,10135
4658,tt0098253,19236
4659,tt0098260,32261
4661,tt0098273,12150
4662,tt0098282,11185
4663,tt0098308,47045
4664,tt0098319,18683
4666,tt0098343,12478
4670,tt0094035,25155
4673,tt0098439,9618
4675,tt0098471,31608
4676,tt0098519,22102
4677,tt0098536,6951
4678,tt0098546,11959
4679,tt0098554,2616
4680,tt0098577,7091
4681,tt0098621,249
4682,tt0098622,11342
4686,tt0108539,8494
4687,tt0056868,26535
4688,tt0101465,41784
4690,tt0087089,2148
4692,tt0087428,11308
4696,tt0083366,19317
4697,tt0083624,27813
4699,tt0218922,2057
4700,tt0247638,9880
4701,tt0266915,5175
4704,tt0056059,11385
4705,tt0077288,4484
4706,tt0080489,11684
4709,tt0064782,20391
4710,tt0075213,12584
4713,tt0080360,11542
4714,tt0080377,17169
4716,tt0080408,33214
4717,tt0080436,19267
4718,tt0252866,2770
4719,tt0181739,12610
4720,tt0230600,1933
4721,tt0244000,13496
4722,tt0250202,21055
4723,tt0250323,24936
4724,tt0221559,80070
4725,tt0261983,10972
4727,tt0238112,1722
4728,tt0250687,9896
4732,tt0258470,9683
4733,tt0256524,2779
4734,tt0261392,2294
4735,tt0228333,10016
4736,tt0234829,26602
4737,tt0221799,37920
4738,tt0208196,22230
4740,tt0206926,13966
4741,tt0203166,742
4743,tt0255653,15104
4744,tt0263488,8922
4745,tt0184791,11065
4748,tt0103596,16314
4749,tt0109015,18885
4750,tt0112255,40508
4751,tt0080907,5922
4752,tt0081114,27346
4753,tt0092147,34223
4754,tt0070917,16307
4755,tt0118178,27681
4756,tt0246544,11370
4757,tt0202470,12508
4765,tt0242587,18734
4766,tt0250809,44321
4767,tt0047795,26661
4768,tt0013086,5998
4770,tt0221218,2176
4771,tt0180734,20857
4772,tt0229340,22617
4774,tt0246464,2185
4775,tt0118589,10696
4776,tt0139654,2034
4782,tt0239986,31016
4783,tt0264578,32567
4784,tt0082416,12537
4787,tt0102316,11521
4789,tt0071994,27327
4792,tt0053559,29756
4795,tt0058092,30295
4796,tt0053877,25767
4798,tt0051773,22874
4799,tt0057193,11576
4801,tt0033836,43802
4802,tt0053143,9660
4803,tt0067588,15393
4804,tt0055312,248
4806,tt0059527,25905
4809,tt0086312,12502
4811,tt0079766,10373
4812,tt0091993,13766
4814,tt0260866,12103
4815,tt0252501,11313
4816,tt0196229,9398
4821,tt0206314,10866
4822,tt0273799,34549
4823,tt0240890,9778
4826,tt0080437,16121
4830,tt0080474,1623
4833,tt0080516,13550
4834,tt0080520,13612
4835,tt0080549,16769
4837,tt0080569,27958
4840,tt0080610,1716
4842,tt0080641,20681
4844,tt0219965,3172
4846,tt0108148,12780
4848,tt0166924,1018
4849,tt0206963,25641
4855,tt0066999,984
4857,tt0067093,14811
4862,tt0102555,9585
4863,tt0072979,14267
4865,tt0120681,768
4866,tt0272020,2100
4867,tt0200027,11091
4873,tt0243017,9081
4874,tt0272152,167
4876,tt0245674,9378
4878,tt0246578,141
4880,tt0264796,11457
4881,tt0243133,10778
4885,tt0249478,11456
4886,tt0198781,585
4887,tt0267804,10796
4888,tt0275719,23949
4889,tt0252503,11088
4890,tt0256380,9889
4893,tt0080130,45964
4895,tt0290332,13408
4896,tt0241527,671
4897,tt0245115,17731
4898,tt0234354,20794
4899,tt0265087,11469
4901,tt0266987,1535
4902,tt0256009,1433
4903,tt0247425,1999
4911,tt0076221,11834
4912,tt0062994,16085
4914,tt0053472,269
4915,tt0083630,16441
4920,tt0035140,32847
4921,tt0024264,39938
4925,tt0077321,14584
4927,tt0076299,72277
4928,tt0075824,5781
4929,tt0084809,23805
4930,tt0060437,34388
4932,tt0080661,11033
4936,tt0080716,3537
4941,tt0080745,3604
4945,tt0074483,10649
4947,tt0076070,17689
4949,tt0089348,15983
4951,tt0100054,10847
4952,tt0089622,33525
4954,tt0054135,299
4956,tt0081568,42160
4957,tt0086383,10650
4958,tt0159273,8007
4963,tt0240772,161
4964,tt0233841,43774
4965,tt0270259,31064
4967,tt0283509,8342
4969,tt0037515,4886
4970,tt0020697,228
4971,tt0087747,23111
4973,tt0211915,194
4974,tt0277371,11397
4975,tt0259711,1903
4976,tt0280778,11889
4977,tt0283431,28171
4978,tt0259393,9523
4979,tt0265666,9428
4980,tt0101452,1649
4981,tt0090852,11938
4987,tt0086346,26978
4988,tt0094318,19209
4989,tt0278488,8386
4990,tt0268397,12589
4992,tt0035423,11232
4993,tt0120737,120
4994,tt0268995,11086
4995,tt0268978,453
4996,tt0228687,18939
4998,tt0051525,11414
4999,tt0027532,31507
5000,tt0064652,42612
5001,tt0036323,18783
5002,tt0068612,12593
5003,tt0071913,14683
5004,tt0063415,10794
5008,tt0051201,37257
5009,tt0248667,8489
5010,tt0265086,855
5012,tt0086619,10269
5013,tt0280707,5279
5014,tt0277027,10950
5015,tt0285742,1365
5016,tt0120824,6440
5017,tt0045555,14580
5018,tt0104922,49410
5021,tt0074937,6037
5022,tt0057490,42987
5025,tt0273923,11857
5026,tt0237534,6312
5027,tt0099044,11595
5028,tt0269746,24166
5033,tt0100530,10170
5034,tt0103129,18317
5038,tt0083951,27273
5039,tt0082288,848
5040,tt0087078,9610
5041,tt0085542,15035
5042,tt0080752,16127
5046,tt0160399,4965
5047,tt0240468,11891
5048,tt0281373,11888
5049,tt0083511,150
5051,tt0243862,112
5053,tt0109288,20678
5054,tt0085271,15050
5055,tt0106770,10423
5056,tt0071691,11710
5057,tt0057071,17691
5059,tt0145046,57976
5060,tt0066026,651
5062,tt0060955,20620
5063,tt0055257,18647
5064,tt0245844,11362
5065,tt0265349,2637
5066,tt0281358,10229
5071,tt0220627,35650
5072,tt0293416,9606
5073,tt0208990,11447
5074,tt0250081,16550
5076,tt0106223,34723
5080,tt0240900,20009
5081,tt0188453,2084
5085,tt0046828,51044
5087,tt0078122,4267
5088,tt0072353,4031
5092,tt0265298,11870
5093,tt0233469,9884
5094,tt0246894,11535
5096,tt0109190,11212
5099,tt0028988,28345
5102,tt0107985,21845
5103,tt0108037,11528
5105,tt0069995,931
5106,tt0275022,17130
5107,tt0251114,10592
5108,tt0251160,8470
5109,tt0280030,16690
5110,tt0247745,39939
5111,tt0107034,9272
5114,tt0044391,32499
5117,tt0073026,39282
5119,tt0054269,37230
5120,tt0069281,993
5121,tt0075276,11698
5122,tt0067803,41357
5125,tt0081698,14475
5127,tt0259288,10052
5128,tt0238546,11979
5134,tt0291341,9991
5135,tt0265343,480
5139,tt0074174,23479
5141,tt0075718,19050
5142,tt0061781,38442
5146,tt0216651,15999
5147,tt0050986,614
5151,tt0243736,2752
5152,tt0277434,10590
5153,tt0204700,40723
5159,tt0104254,13225
5161,tt0110146,46717
5164,tt0108395,35614
5165,tt0080057,7219
5167,tt0039645,18649
5168,tt0043983,18646
5170,tt0278295,13950
5171,tt0268695,2135
5172,tt0290212,15186
5177,tt0035015,965
5179,tt0080798,10889
5182,tt0080846,25628
5187,tt0080889,32030
5198,tt0081070,14807
5199,tt0081071,14729
5202,tt0081176,39543
5203,tt0081178,39578
5205,tt0081184,30924
5208,tt0081237,18910
5210,tt0081248,24919
5214,tt0076489,24032
5218,tt0268380,425
5219,tt0120804,1576
5220,tt0284490,5851
5222,tt0264761,15647
5224,tt0282864,38880
5225,tt0245574,1391
5226,tt0085154,18172
5227,tt0055774,24248
5230,tt0040679,17804
5231,tt0035262,31805
5236,tt0097106,28213
5237,tt0083169,10627
5241,tt0081480,28124
5243,tt0081499,11563
5244,tt0081506,15119
5246,tt0081529,12705
5247,tt0076729,11006
5248,tt0086325,15120
5250,tt0081562,21629
5254,tt0187738,36586
5255,tt0279781,6020
5258,tt0262432,18292
5264,tt0250305,15028
5265,tt0266452,9275
5266,tt0258000,4547
5267,tt0265662,14635
5269,tt0254686,1791
5275,tt0068309,22784
5276,tt0087100,40814
5278,tt0089167,24585
5279,tt0102103,17990
5282,tt0257756,11560
5283,tt0283111,11452
5288,tt0083590,26851
5291,tt0042876,548
5292,tt0076723,11590
5293,tt0264472,1537
5294,tt0264616,12149
5296,tt0253867,11812
5297,tt0266391,35080
5298,tt0219822,441
5299,tt0259446,8346
5300,tt0050086,14168
5301,tt0072705,32617
5302,tt0072737,31671
5303,tt0099892,2565
5304,tt0038890,307
5305,tt0095989,15482
5307,tt0103035,6393
5308,tt0094137,12154
5309,tt0098966,11630
5312,tt0264935,11892
5313,tt0277296,9334
5316,tt0157583,10491
5319,tt0247586,18079
5323,tt0211443,11470
5324,tt0282687,16643
5325,tt0275309,1282
5329,tt0235737,11468
5333,tt0047892,26030
5334,tt0099204,10164
5335,tt0088931,42048
5337,tt0101701,28117
5339,tt0104466,28384
5341,tt0071746,27094
5342,tt0091647,26725
5344,tt0088256,48482
5346,tt0100934,5203
5348,tt0278823,9689
5349,tt0145487,557
5352,tt0077234,1815
5353,tt0068326,55106
5354,tt0064117,28289
5357,tt0110157,24767
5359,tt0102753,32221
5360,tt0086397,28466
5361,tt0103247,12227
5363,tt0241760,10985
5364,tt0250797,2251
5366,tt0103253,20712
5367,tt0091578,11240
5372,tt0045591,14117
5373,tt0050634,38360
5377,tt0276751,245
5378,tt0121765,1894
5379,tt0247199,4012
5380,tt0278500,9026
5382,tt0077523,15417
5383,tt0052905,11791
5384,tt0051758,28577
5385,tt0077838,13963
5387,tt0278435,1957
5388,tt0278504,320
5389,tt0166813,9023
5391,tt0268690,17734
5395,tt0071532,44800
5398,tt0056406,53229
5400,tt0164184,4614
